,time,SpaceHeat
111,2019-01-05 14:00:00+00:00,0.490038475
112,2019-01-05 15:00:00+00:00,0.502816186
113,2019-01-05 16:00:00+00:00,0.485111177
114,2019-01-05 17:00:00+00:00,0.484939208
115,2019-01-05 18:00:00+00:00,0.478897069
116,2019-01-05 19:00:00+00:00,0.431591986
117,2019-01-05 20:00:00+00:00,0.358500439
118,2019-01-05 21:00:00+00:00,0.230577823
119,2019-01-05 22:00:00+00:00,0.150162078
120,2019-01-05 23:00:00+00:00,0.083643661
121,2019-01-06 00:00:00+00:00,0.066448786
122,2019-01-06 01:00:00+00:00,0.084584283
123,2019-01-06 02:00:00+00:00,0.096655685
124,2019-01-06 03:00:00+00:00,0.131302934
125,2019-01-06 04:00:00+00:00,0.221418061
126,2019-01-06 05:00:00+00:00,0.398351745
127,2019-01-06 06:00:00+00:00,0.553276635
128,2019-01-06 07:00:00+00:00,0.675606815
129,2019-01-06 08:00:00+00:00,0.713020003
130,2019-01-06 09:00:00+00:00,0.676091051
131,2019-01-06 10:00:00+00:00,0.495691651
132,2019-01-06 11:00:00+00:00,0.629724097
133,2019-01-06 12:00:00+00:00,0.533644095
134,2019-01-06 13:00:00+00:00,0.454181738
135,2019-01-06 14:00:00+00:00,0.491641368
136,2019-01-06 15:00:00+00:00,0.500825313
137,2019-01-06 16:00:00+00:00,0.484943194
138,2019-01-06 17:00:00+00:00,0.482675158
139,2019-01-06 18:00:00+00:00,0.475291941
140,2019-01-06 19:00:00+00:00,0.426948162
141,2019-01-06 20:00:00+00:00,0.355202346
142,2019-01-06 21:00:00+00:00,0.230692915
143,2019-01-06 22:00:00+00:00,0.151163782
144,2019-01-06 23:00:00+00:00,0.086838213
145,2019-01-07 00:00:00+00:00,0.073911035
146,2019-01-07 01:00:00+00:00,0.100932621
147,2019-01-07 02:00:00+00:00,0.121631731
148,2019-01-07 03:00:00+00:00,0.157914759
149,2019-01-07 04:00:00+00:00,0.253622275
150,2019-01-07 05:00:00+00:00,0.421757436
151,2019-01-07 06:00:00+00:00,0.571362055
152,2019-01-07 07:00:00+00:00,0.687380376
153,2019-01-07 08:00:00+00:00,0.717455528
154,2019-01-07 09:00:00+00:00,0.674178516
155,2019-01-07 10:00:00+00:00,0.501235158
156,2019-01-07 11:00:00+00:00,0.627767018
157,2019-01-07 12:00:00+00:00,0.526749384
158,2019-01-07 13:00:00+00:00,0.444701562
159,2019-01-07 14:00:00+00:00,0.479928988
160,2019-01-07 15:00:00+00:00,0.489565725
161,2019-01-07 16:00:00+00:00,0.473838926
162,2019-01-07 17:00:00+00:00,0.471818259
163,2019-01-07 18:00:00+00:00,0.457963414
164,2019-01-07 19:00:00+00:00,0.409118154
165,2019-01-07 20:00:00+00:00,0.333315602
166,2019-01-07 21:00:00+00:00,0.210555416
167,2019-01-07 22:00:00+00:00,0.138379465
168,2019-01-07 23:00:00+00:00,0.072548521
169,2019-01-08 00:00:00+00:00,0.052142798
170,2019-01-08 01:00:00+00:00,0.066299499
171,2019-01-08 02:00:00+00:00,0.074567607
172,2019-01-08 03:00:00+00:00,0.110032577
173,2019-01-08 04:00:00+00:00,0.187957429
174,2019-01-08 05:00:00+00:00,0.356992719
175,2019-01-08 06:00:00+00:00,0.51034817
176,2019-01-08 07:00:00+00:00,0.6348544
177,2019-01-08 08:00:00+00:00,0.674249554
178,2019-01-08 09:00:00+00:00,0.644767958
179,2019-01-08 10:00:00+00:00,0.465310379
180,2019-01-08 11:00:00+00:00,0.602793938
181,2019-01-08 12:00:00+00:00,0.50621538
182,2019-01-08 13:00:00+00:00,0.429281698
183,2019-01-08 14:00:00+00:00,0.464680257
184,2019-01-08 15:00:00+00:00,0.478095591
185,2019-01-08 16:00:00+00:00,0.461368363
186,2019-01-08 17:00:00+00:00,0.460695152
187,2019-01-08 18:00:00+00:00,0.453772586
188,2019-01-08 19:00:00+00:00,0.411560409
189,2019-01-08 20:00:00+00:00,0.343624662
190,2019-01-08 21:00:00+00:00,0.224441416
191,2019-01-08 22:00:00+00:00,0.142673299
192,2019-01-08 23:00:00+00:00,0.078768074
193,2019-01-09 00:00:00+00:00,0.059933119
194,2019-01-09 01:00:00+00:00,0.079082555
195,2019-01-09 02:00:00+00:00,0.091378223
196,2019-01-09 03:00:00+00:00,0.125014448
197,2019-01-09 04:00:00+00:00,0.21639553
198,2019-01-09 05:00:00+00:00,0.392330894
199,2019-01-09 06:00:00+00:00,0.549145645
200,2019-01-09 07:00:00+00:00,0.679343139
201,2019-01-09 08:00:00+00:00,0.711904612
202,2019-01-09 09:00:00+00:00,0.662229366
203,2019-01-09 10:00:00+00:00,0.497007413
204,2019-01-09 11:00:00+00:00,0.622544834
205,2019-01-09 12:00:00+00:00,0.509529882
206,2019-01-09 13:00:00+00:00,0.415206128
207,2019-01-09 14:00:00+00:00,0.483296201
